Date,Open,High,Low,Close,Volume
2024-09-18,58.29010340038733,58.409999700168,57.61068468257245,57.83049774169922,75864264
2024-09-19,58.66977948989146,58.74970908597028,58.2101700195583,58.44996643066406,133526447
2024-09-20,58.21016902149293,58.37003202234423,57.69061712730215,58.15022277832031,243847294
2024-09-23,58.37003424139668,58.46995100287389,57.710598861386,58.05030822753906,70463054
2024-09-24,58.390019683365416,59.32921821768977,58.37203733366027,59.22930145263672,374555807
2024-09-25,58.90957693897764,59.60897906655645,57.95039883846468,58.13024520874024,166563532
2024-09-26,58.8496282010147,59.16435742996912,58.62082395828551,58.92955780029297,77995421
2024-09-27,59.08942142630165,59.62896051993527,58.669782449987615,59.34920120239258,101433954
2024-09-30,58.82964731176528,59.36918261093177,58.60983423453469,58.74971389770508,138802196
2024-10-01,58.74970807865404,59.329213838886616,57.63066707269494,58.15022277832031,188839955
2024-10-02,57.95039662994056,58.270122651259925,57.41085753967606,57.610687255859375,148415314
2024-10-03,57.590702667217286,58.05030833657152,56.85133768807086,57.390872955322266,150665222
2024-10-04,57.49079311773663,58.84963066528032,57.49079311773663,58.74971389770508,138628645
2024-10-07,59.14937222385058,59.34920194377799,58.489936816094605,59.109405517578125,113145255
2024-10-08,58.60983400642246,58.7696970224857,57.93041523529494,58.21017456054688,105422259
2024-10-09,58.31009020691732,59.24928493180664,58.19019390003323,59.18933868408203,77641000
2024-10-10,59.18933806537419,59.74885669927453,59.00949170121056,59.38916397094727,99900763
2024-10-11,59.249284675656384,59.88873672485352,59.10940501632387,59.88873672485352,88510516
2024-10-14,59.76883943481592,59.92870244448418,59.249283700535344,59.588993072509766,92973497
2024-10-15,59.82878814843267,60.06858075182976,59.48907878409121,60.02861785888672,141352890
2024-10-16,59.94868484261849,61.14765930175781,59.88873478565937,61.14765930175781,164722219
2024-10-17,61.14765919432182,61.966957580816654,60.987796187479766,61.80709457397461,172317713
2024-10-18,61.56729718973073,62.21674278874481,61.24757118107493,62.1268196105957,180387256
2024-10-21,61.94697632461815,62.48651542025435,61.5073539937858,61.74714660644531,244248601
2024-10-22,61.4074366177421,62.36661468170238,61.28754031260577,61.94697570800781,159162198
2024-10-23,62.94611582156552,63.41471645229836,60.76798008028548,61.56729507446289,213089101
2024-10-24,61.84706214397648,62.56644377911472,61.647232429769,62.14680480957031,263067192
2024-10-25,62.3266517874723,62.46653144537017,57.53075765624694,57.610687255859375,312290651
2024-10-28,56.55159143444101,57.45082323574836,55.43255037948556,56.07200241088867,302863589
2024-10-29,56.2318645029994,56.33178126342571,54.22858205224428,54.49335479736328,239820524
2024-10-30,53.714018171479935,55.04288247117911,53.12352404163271,53.614105224609375,305260035
2024-10-31,53.034605950361744,54.3264993995815,53.034605950361744,53.35433197021485,224377667
2024-11-01,53.15450478293039,54.91299797575486,53.15450478293039,54.37345886230469,143210419
2024-11-04,54.273540890684565,55.61239496807021,54.15364459147477,54.77311325073242,197160827
