Date,Open,High,Low,Close,Volume
2024-09-19,67.67157892372262,68.0309351464166,66.7637441553047,66.78266143798828,13635600
2024-09-20,66.58406271850825,67.89853227858931,66.5556867989748,67.74722290039062,48578500
2024-09-23,67.66213220272732,68.27680685093212,67.31223459704174,67.83235168457031,11613000
2024-09-24,67.3500628847618,67.91745876050167,66.76374972476025,67.45408630371094,13330600
2024-09-25,67.81343246975342,68.01202065711097,67.43516616366918,67.56755828857422,12329100
2024-09-26,67.0096280757463,67.71887476815274,66.99071079031042,67.5202865600586,10815200
2024-09-27,67.65268354004029,68.27681692230934,67.57702882254374,67.88909912109375,11175700
2024-09-30,68.08768388953452,68.276813458851,67.79453089264481,67.95529174804688,18015300
2024-10-01,68.1822384413303,68.79692027160262,67.73777608382832,67.81343078613281,13294500
2024-10-02,67.51081536295092,67.54864271195783,66.58407056418343,67.1514663696289,11155500
2024-10-03,67.00963165829401,67.13256516087792,66.38549107248919,66.68810272216797,9374800
2024-10-04,66.15853610400343,66.46114776267049,65.93157916371091,66.35712432861328,12684800
2024-10-07,66.24363659805948,66.29091537673638,65.12775497070383,65.26014709472656,14512000
2024-10-08,65.28852156059493,65.66678789750544,65.1183020697267,65.42091369628906,13549700
2024-10-09,65.43037717883395,65.95048711758322,65.31689510491717,65.78972625732422,9037700
2024-10-10,66.03559981549616,66.11125453068313,65.24123973569442,65.48711395263672,8635200
2024-10-11,65.6857028266082,65.80863632889495,65.25069903217342,65.78972625732422,8786300
2024-10-14,65.78971895205964,66.64081637485299,65.69515417504483,66.51787567138672,7659300
2024-10-15,66.6313577327025,67.34060438255861,66.34766340165807,66.51787567138672,10358700
2024-10-16,66.28145346583062,66.85830792697557,66.16797863073934,66.7353744506836,7937300
2024-10-17,66.79212077007713,66.84886541001481,65.79917975654591,66.10179138183594,14674600
2024-10-18,66.07341489699658,66.71646542694896,65.82754072573643,66.61244201660156,15087500
2024-10-21,66.19636381612554,66.50843411996102,65.54385449262064,65.6762466430664,11981200
2024-10-22,65.25070147589518,65.95994823106795,64.94808981561471,65.6762466430664,18603300
2024-10-23,63.349919257197,64.96700102142573,62.96220144264989,64.31449890136719,24655200
2024-10-24,63.97405055461207,64.3428582428143,63.3120826724523,63.64307022094727,17568800
2024-10-25,63.4255688942384,64.02133353389331,63.16078460994733,63.28371810913086,11138100
2024-10-28,63.32154134078278,63.73763502603512,62.98110236463635,63.04729843139648,10761400
2024-10-29,62.68794858534,62.735227366805184,61.95978464544154,61.99761199951172,16525900
2024-10-30,61.9503292988495,62.92436015633844,61.77065118209071,62.33804702758789,14177800
2024-10-31,62.23402339382238,62.40424286835178,61.7139135434706,61.761192321777344,13383700
2024-11-01,61.912504656606274,62.0921827812282,61.36401885552982,61.477500915527344,12163100
2024-11-04,61.54369854872725,61.86522023800334,61.13706350857623,61.57206726074219,10984500
2024-11-05,61.12760318730167,61.91250453402986,61.12760318730167,61.81793975830078,8780200
2024-11-06,60.91955611209609,61.33564978146271,59.74693702504367,60.23868179321289,22899300
2024-11-07,60.79662344870357,60.89118822534081,60.144114224695606,60.20085525512695,14856100
2024-11-08,60.43727271768846,60.74933937640395,60.27651187083217,60.44672775268555,14719300
2024-11-11,60.51292825476581,60.63586535589965,59.81313661071376,59.91716003417969,13980900
2024-11-12,60.21977132105006,60.28596738880535,59.690199171592674,59.76585388183594,15021000
2024-11-13,59.62399976425513,59.82258795639791,59.09443125187438,59.57671737670898,13177600
2024-11-14,59.68073709552461,59.68073709552461,59.03768656398309,59.15116500854492,15910800
2024-11-15,59.09443188473173,59.22682401424474,58.054201310501725,58.38518524169922,26284300
2024-11-18,58.489202399629285,58.7634452882763,58.21496311839708,58.498661041259766,16062100
2024-11-19,58.53648599008987,59.21736025552818,58.28115678777001,59.18899154663086,16254800
2024-11-20,59.29302164853981,59.58617462667436,58.649971053241686,59.567264556884766,18904900
2024-11-21,59.71857067598391,60.34270759730555,59.52943751037416,60.2954216003418,17292300
2024-11-22,60.74933937640395,60.97630350531542,60.19140212619792,60.44672775268555,19562200
2024-11-25,60.82499551452858,61.19380321413347,60.37107806829063,60.88173294067383,36805300
2024-11-26,60.81553161292382,61.12760185939746,60.579116071321934,61.04249572753906,14473300
