Date,Open,High,Low,Close,Volume
2024-09-19,201.3212702522084,203.36538928713296,198.97965334983056,201.9930419921875,11635200
2024-09-20,201.4652153306085,202.8951409629487,201.05256077890448,202.5784454345703,20885000
2024-09-23,202.49207645675105,203.25982185543435,201.5228068600728,202.91433715820312,7223500
2024-09-24,202.6359974070873,204.36342068093103,201.8874497623424,203.05825805664065,7323200
2024-09-25,203.1446478984502,203.68207992104144,200.19844382266885,201.71473693847656,8976500
2024-09-26,202.61682975945425,203.1638386289397,200.582302352154,201.32125854492188,7807500
2024-09-27,202.15619867429749,203.8740307821576,200.88943111693104,202.0122528076172,7032500
2024-09-30,197.9911588584064,202.45367018723,196.9834940652189,202.35769653320312,8663800
2024-10-01,200.47672835038065,200.6590695133516,197.8760091706532,198.6917266845703,8540100
2024-10-02,198.7301316943292,200.5247249559692,197.39617979497947,198.93165588378903,5810900
2024-10-03,197.85681157736644,198.16391556637384,196.10059907948147,196.9547119140625,7251300
2024-10-04,202.09150201972523,204.3798721393061,199.78381659479555,203.94537353515625,10211700
2024-10-07,203.7619212935509,205.9827100132501,202.4680757269759,203.6653594970703,6718900
2024-10-08,203.3274186255105,204.0515878849043,201.2031917446077,203.49156188964844,6021800
2024-10-09,202.47771475974207,206.86136077091663,202.16874354804747,206.0695953369141,7024000
2024-10-10,207.41171960680364,207.41171960680364,204.1867561889192,205.5095672607422,7927100
2024-10-11,208.2420986525401,216.89351339672228,207.74966888805528,214.63409423828125,18320700
2024-10-14,215.5127676776016,215.99554718168807,211.34156042358927,213.8520050048828,9048900
2024-10-15,215.95693117924253,217.6852753202392,214.1803061412129,214.7306671142578,9235800
2024-10-16,214.6727420913612,215.97623794909032,213.427162685168,215.9376220703125,6382500
2024-10-17,216.5459374132235,218.0715225164577,215.6189942205672,216.6907653808593,6470200
2024-10-18,217.2507648690765,218.13907733966104,215.4162087479307,217.60801696777344,7000500
2024-10-21,217.46319852448005,217.92666271781536,215.22309457904748,215.3196563720703,5870000
2024-10-22,215.33898639973629,217.52114457858949,213.4851147663876,216.40109252929688,9586800
2024-10-23,215.9569506867947,217.05768746557607,214.86586419498707,215.715560913086,6180500
2024-10-24,214.18997064746745,217.3087223238072,214.02582737326665,217.23147583007807,6002200
2024-10-25,217.2507832904624,217.84942517866347,213.2726847732985,214.65342712402344,6369700
2024-10-28,215.6576051018232,217.868728693903,215.27137266803004,217.73355102539065,6843000
2024-10-29,217.4535524575936,218.9405068594728,215.13620197943288,215.2230987548828,6580000
2024-10-30,214.8754860217853,218.5156474524891,213.94855766414204,216.6810913085937,7110900
2024-10-31,216.96109290971893,217.91700157327347,214.18029315501,214.2768402099609,7829900
2024-11-01,215.86036059570225,218.36115478761525,215.0299792936343,215.26171875,6923500
2024-11-04,214.9817056480971,216.05347672838167,211.62156445041865,212.21055603027344,8229600
2024-11-05,212.45194122469928,214.3154777176928,212.4229756339556,213.8616638183593,5600700
2024-11-06,226.90635614480945,239.45862265494785,226.6842817087892,238.55099487304688,23987800
2024-11-07,236.07918035167896,236.1467765550335,227.1187938261944,228.2388458251953,16451100
2024-11-08,231.0968499520176,231.0968499520176,227.65946282819385,228.8181304931641,9502100
2024-11-11,231.734167897953,233.7618477603648,230.76860886504485,231.04861450195312,9017100
2024-11-12,232.26521962387952,233.1438818469388,230.5368607690037,231.309310913086,6861000
2024-11-13,232.29417630585863,235.68328295062503,232.03347126141185,232.8542022705078,11472600
2024-11-14,234.07080953881768,235.87640014281013,232.7479984317867,233.5397491455078,10172200
2024-11-15,233.14388893789496,237.9330534569948,233.14388893789496,236.8612823486328,11518800
2024-11-18,239.2268682839051,239.3910115292734,234.3218272931725,236.5908966064453,9051400
2024-11-19,233.9066464521761,236.70676140391376,233.2307581603698,234.7177124023437,6792700
2024-11-20,235.98262370088807,236.1853975821107,230.42100892931995,232.4873046875,9015300
2024-11-21,234.85289619986844,237.0350688275059,233.77147490470944,236.3302001953125,8783500
