Date,Open,High,Low,Close,Volume
2024-09-19,434.3683366283435,434.6341269777226,430.1056566789826,431.8678283691406,21706600
2024-09-20,430.42066355244185,432.4092391189892,427.4673174405253,428.5009765625,55167100
2024-09-23,427.5263862762674,429.6724772622792,423.6968964015023,426.7683715820313,15128900
2024-09-24,426.2662748026867,426.61083784634445,419.4735849772464,422.495849609375,17015800
2024-09-25,423.1455340479856,426.3843783963413,421.9051492250097,425.39007568359375,13396400
2024-09-26,428.32378449228514,428.5305103087993,422.45647860829,424.6025695800781,14492000
2024-09-27,424.8093096047705,425.1341945131492,420.82230422369577,421.3637390136719,14896100
2024-09-30,421.5507213885959,423.7263743986813,418.7548910042777,423.6082153320313,16807300
2024-10-01,421.78703621784,421.81656847562806,412.2969368087723,414.147705078125,19092900
2024-10-02,416.0082934736332,416.2445815766932,410.2295847581362,410.64306640625,16582300
2024-10-03,411.1353013004486,413.0254259156096,407.8472463602717,410.062255859375,13686400
2024-10-04,411.73581262468696,413.2223397680441,408.5166762071877,409.5897216796875,19169700
2024-10-07,409.5306729821077,410.6233966552464,402.6395318501973,403.171142578125,20919800
2024-10-08,404.5099645290717,409.19594995144206,401.82243880752753,408.2607116699219,19229300
2024-10-09,409.3928021729279,413.8425293093592,407.8570646785986,410.9679260253906,14974300
2024-10-10,408.7726696220669,410.8596961873674,406.7249993762307,409.3731689453125,13848400
2024-10-11,409.6685095636407,410.6431041941081,406.8234383088548,409.845703125,14144900
2024-10-14,411.2731062702607,417.4456186019399,411.0269941050228,412.621826171875,16653100
2024-10-15,415.61450241094855,415.90985501650863,408.80213492837686,412.2279968261719,18900200
2024-10-16,408.7135345405897,409.8850007237477,404.09646824766287,409.6487426757813,15508900
2024-10-17,415.79171565844746,415.9295528895068,409.1270091412322,410.2394409179688,14820000
2024-10-18,410.6529471112624,413.12389293089865,409.78662744422246,411.6570739746094,17145300
2024-10-21,409.64875806524304,412.4445885621628,407.3156196249642,412.2673950195313,14206100
