Date,Open,High,Low,Close,Volume
2024-09-19,70.12999725341797,72.48999786376953,70.12999725341797,71.94999694824219,86630
2024-09-20,72.0999984741211,72.4000015258789,71.36000061035156,71.91999816894531,306997
2024-09-23,71.30999755859375,71.80999755859375,69.48999786376953,70.37000274658203,338267
2024-09-24,70.76000213623047,72.4000015258789,70.44000244140625,71.55999755859375,318516
2024-09-25,71.54000091552734,71.72000122070312,69.2300033569336,69.69000244140625,476237
2024-09-26,69.88999938964844,70.01000213623047,66.94999694824219,67.66999816894531,478069
2024-09-27,67.44999694824219,68.6500015258789,67.05999755859375,68.18000030517578,341133
2024-09-30,68.62999725341797,69.31999969482422,67.56999969482422,68.16999816894531,350115
2024-10-01,68.41000366210938,71.94000244140625,66.33000183105469,69.83000183105469,668216
2024-10-02,70.80000305175781,72.48999786376953,69.87000274658203,70.0999984741211,429225
2024-10-03,70.9800033569336,74.08999633789062,70.5199966430664,73.70999908447266,460554
2024-10-04,73.94999694824219,75.56999969482422,73.45999908447266,74.37999725341797,428815
2024-10-07,74.4000015258789,77.4000015258789,73.62000274658203,77.13999938964844,419018
2024-10-08,77.33000183105469,78.45999908447266,72.69000244140625,73.56999969482422,496760
2024-10-09,73.83999633789062,74.44999694824219,71.52999877929688,73.23999786376953,401159
2024-10-10,73.38999938964844,76.23999786376953,73.26000213623047,75.8499984741211,321453
2024-10-11,75.73999786376953,76.04000091552734,74.52999877929688,75.55999755859375,315302
2024-10-14,75.05000305175781,75.08000183105469,71.80999755859375,73.83000183105469,273455
2024-10-15,71.51000213623047,72.12000274658203,69.70999908447266,70.58000183105469,328738
2024-10-16,70.98999786376953,71.30999755859375,69.63999938964844,70.38999938964844,222437
2024-10-17,70.68000030517578,71.11000061035156,69.44000244140625,70.66999816894531,188161
2024-10-18,70.75,71.2300033569336,68.69000244140625,69.22000122070312,95768
2024-10-21,69.45999908447266,71.02999877929688,69.0,70.55999755859375,92584
2024-10-22,70.48999786376953,72.66000366210938,70.05000305175781,72.08999633789062,330456
2024-10-23,71.3499984741211,71.72000122070312,70.12999725341797,70.7699966430664,293835
2024-10-24,71.0199966430664,72.33999633789062,69.7699966430664,70.19000244140625,286571
2024-10-25,70.33000183105469,71.91999816894531,69.95999908447266,71.77999877929688,287189
2024-10-28,68.9800033569336,69.0,66.91999816894531,67.37999725341797,419623
2024-10-29,68.0199966430664,68.5199966430664,66.72000122070312,67.20999908447266,291929
2024-10-30,67.47000122070312,69.16999816894531,67.27999877929688,68.61000061035156,284795
2024-10-31,69.0999984741211,70.80999755859375,68.30000305175781,69.26000213623047,311055
2024-11-01,70.44000244140625,71.44999694824219,69.31999969482422,69.48999786376953,320572
2024-11-04,70.29000091552734,71.80999755859375,70.25,71.47000122070312,286947
2024-11-05,71.62000274658203,72.66999816894531,71.29000091552734,71.98999786376953,247311
2024-11-06,72.0199966430664,72.62999725341797,69.73999786376953,71.69000244140625,388265
2024-11-07,71.87000274658203,72.87999725341797,70.66000366210938,72.36000061035156,353595
2024-11-08,72.20999908447266,72.25,69.98999786376953,70.37999725341797,362038
2024-11-11,70.25,70.55999755859375,67.91999816894531,68.04000091552734,364506
2024-11-12,68.1500015258789,69.12999725341797,67.75,68.12000274658203,286926
2024-11-13,67.9800033569336,68.86000061035156,66.94000244140625,68.43000030517578,386027
2024-11-14,68.12999725341797,69.38999938964844,67.91999816894531,68.69999694824219,232270
2024-11-15,68.62000274658203,68.69000244140625,66.81999969482422,67.0199966430664,205235
