Date,Open,High,Low,Close,Volume
2024-09-18,5260.203590617588,5290.127581877075,5208.905319887038,5213.18017578125,4295799
2024-09-19,5235.623000719606,5252.72242414452,5177.912690631293,5186.46240234375,4374299
2024-09-20,5175.77550667395,5211.04294550245,5162.950939105265,5186.46240234375,6810899
2024-09-23,5186.461892817392,5222.262648235018,5169.362471072353,5206.767578125,2433958
2024-09-24,5187.530552801584,5201.424199107969,5146.919669594657,5190.73681640625,4524540
2024-09-25,5171.500237402378,5243.103701313989,5168.293973781133,5237.76025390625,4348603
2024-09-26,5265.546662296591,5276.234045239324,5133.560922941516,5201.42431640625,4956336
2024-09-27,5208.905504925897,5251.654065386603,5191.806080741615,5230.27978515625,5196201
2024-09-30,5237.761002536886,5243.104450708362,5171.397045007343,5171.5009765625,6221401
2024-10-01,5174.706797137087,5209.974238489878,5164.019900702365,5198.21875,3072014
2024-10-02,5216.38627637784,5231.348515509934,5159.744559538194,5175.775390625,3169168
2024-10-03,5192.874812640269,5220.661131106479,5126.614304396715,5130.88916015625,2604349
2024-10-04,5113.789783370416,5121.270903002649,5079.590936984822,5112.72119140625,3189292
2024-10-07,5115.9272919207215,5125.545595174233,5095.739199448582,5097.75927734375,3012150
2024-10-08,5080.659739332162,5116.995767661037,5068.931577210004,5109.5146484375,2114210
2024-10-09,5138.370838164386,5157.607935143767,5118.236416610623,5137.30224609375,1815517
2024-10-10,5130.888973196318,5141.5763561764925,5100.964983969949,5113.78955078125,2127696
2024-10-11,5099.896878032463,5142.645438143719,5095.622022021337,5136.23291015625,1772943
2024-10-14,5124.477120827377,5158.675966905922,5121.27085702213,5153.33203125,1351107
2024-10-15,5176.843774785328,5220.66092258505,5167.225471695928,5201.42431640625,5930080
2024-10-16,5199.286946771938,5235.622977417388,5172.5692197748085,5184.3251953125,3244496
2024-10-17,5204.629974771134,5209.973422151242,5134.095103117496,5190.73681640625,3977030
2024-10-18,5139.4392196349445,5164.28276440526,5072.957669376459,5162.951171875,4056708
2024-10-21,5143.714334566541,5164.020023806469,5119.1337890625,5119.1337890625,1849242
2024-10-22,5095.622210645683,5113.7902273801,5070.496634943223,5086.00390625,2287533
2024-10-23,5045.392278173352,5095.62195765498,4949.208263108775,4972.72021484375,6487039
2024-10-24,5086.004018971826,5181.119448862917,5068.9045939153775,5119.1337890625,3201653
2024-10-25,5115.927198066531,5120.202053649837,5070.571082795377,5089.20947265625,1993461
2024-10-28,5106.308224987731,5142.644740121041,5088.140211391822,5139.4384765625,2742371
2024-10-29,5167.225183837987,5172.568631040922,5095.621234729316,5108.44580078125,2634265
